component_id,lot_id,family,is_defective,mechanism,value_0h,value_24h,value_96h,value_168h
LOT_0000_0025,LOT_0000,DIGITAL_IC,0,NONE,7.638295959589204,13.217305580112713,9.990811838390037,16.16739786340998
LOT_0000_0026,LOT_0000,DIGITAL_IC,0,NONE,14.513689742478515,9.826696081628203,9.561460063306564,13.07147679422847
LOT_0000_0027,LOT_0000,DIGITAL_IC,0,NONE,6.001174057567338,11.54303646620322,10.108663438780566,11.33436783880828
LOT_0000_0028,LOT_0000,DIGITAL_IC,0,NONE,13.251940464675627,13.435654119880843,11.887667639696117,8.517865475147676
LOT_0000_0029,LOT_0000,DIGITAL_IC,0,NONE,12.85033464305794,11.2213587826449,12.550470235204871,14.742971515605266
LOT_0000_0030,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,15.482613048066481,27.066176381210656,83.8074792637703,237.611094047191
LOT_0000_0031,LOT_0000,DIGITAL_IC,0,NONE,14.582471527127034,13.03439345259159,10.796412609915313,8.989667229455078
LOT_0000_0032,LOT_0000,DIGITAL_IC,0,NONE,14.185850357166544,14.401452141090514,9.23054291508132,15.648654935954259
LOT_0000_0033,LOT_0000,DIGITAL_IC,0,NONE,8.668683557651054,12.037737029460207,13.419867239295755,7.484793746322373
LOT_0000_0034,LOT_0000,DIGITAL_IC,0,NONE,6.6243187681309825,13.291972027324517,12.000802464191308,11.956065963580338
LOT_0000_0035,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,10.687230289832545,33.144027580063906,151.9672976132368,145.56422731048886
LOT_0000_0036,LOT_0000,DIGITAL_IC,0,NONE,10.071988500113893,6.245140138038768,15.532859815365127,10.250495347099891
LOT_0000_0037,LOT_0000,DIGITAL_IC,0,NONE,13.360608398086155,10.964789630645885,16.152688707388396,9.015030809850424
LOT_0000_0038,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,15.6632694280216,45.15586252563599,9.346095426696792,42.667980284290124
LOT_0000_0039,LOT_0000,DIGITAL_IC,0,NONE,11.3706643696421,10.035370813114199,9.404560131550223,15.239128592672333
LOT_0000_0040,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,13.353280949059863,9.015770837216312,6.689970424940834,14.86879229131699
LOT_0000_0041,LOT_0000,DIGITAL_IC,0,NONE,10.195428405904309,14.753255385767629,15.43764783791011,9.038198929516476
LOT_0000_0042,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,15.302321071221746,28.192904655924323,116.49807280815068,239.99403225538606
LOT_0000_0043,LOT_0000,DIGITAL_IC,0,NONE,6.784085047926522,8.282204444985608,10.846516694522457,15.597669851523925
LOT_0000_0044,LOT_0000,DIGITAL_IC,0,NONE,15.060617380150617,15.343986547190458,16.352155855360092,11.768918693214575
LOT_0000_0045,LOT_0000,DIGITAL_IC,0,NONE,11.896995012348413,11.560525894920321,7.267800402520289,11.542903759610628
LOT_0000_0046,LOT_0000,DIGITAL_IC,0,NONE,15.460709662646245,7.607372927719909,15.949311575886686,15.248127020535355
LOT_0000_0047,LOT_0000,DIGITAL_IC,0,NONE,8.17241558718731,8.514557746125782,7.5676644167802625,9.67892503386624
LOT_0000_0048,LOT_0000,DIGITAL_IC,0,NONE,13.290617504343924,14.367277005498298,11.15039790646712,8.452796067385064
LOT_0000_0049,LOT_0000,DIGITAL_IC,1,OFFSET_SHIFT,42.63955751982728,40.261711481996095,36.53204968353652,38.090230871632365
LOT_0000_0050,LOT_0000,DIGITAL_IC,1,OFFSET_SHIFT,43.864973488123184,36.14793132828692,37.30994200140097,42.224018379678256
LOT_0000_0051,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,8.607214476744323,41.58289056052717,150.33937029705112,177.09210840730054
LOT_0000_0052,LOT_0000,DIGITAL_IC,0,NONE,15.54219917668775,15.323663702799553,7.21622506191882,12.430202576237225
LOT_0000_0053,LOT_0000,DIGITAL_IC,0,NONE,10.799886034668829,8.771679053137998,12.009657756761555,9.235515503443363
LOT_0000_0054,LOT_0000,DIGITAL_IC,0,NONE,7.768609779657166,12.62195899913279,10.002643283381298,10.872388526735355
LOT_0000_0055,LOT_0000,DIGITAL_IC,0,NONE,7.894486126920522,6.306409262986568,8.924645892034851,15.422687059366003
LOT_0000_0056,LOT_0000,DIGITAL_IC,0,NONE,12.858149596732295,9.268387938529063,11.467210542687582,7.490922199757413
LOT_0000_0057,LOT_0000,DIGITAL_IC,0,NONE,6.147506037976162,8.563891955637857,8.204085894888706,9.987090518132232
LOT_0000_0058,LOT_0000,DIGITAL_IC,0,NONE,6.014634410900198,15.896548637472547,11.548869085785775,14.893802118332047
LOT_0000_0059,LOT_0000,DIGITAL_IC,0,NONE,10.109208625219694,9.064611808050332,16.490377378615815,12.785756854050028
LOT_0000_0060,LOT_0000,DIGITAL_IC,0,NONE,13.748785480244708,6.852244067762292,6.750080703821709,10.645085628230097
LOT_0000_0061,LOT_0000,DIGITAL_IC,0,NONE,8.469065103700382,9.186276445281559,8.938410851689772,10.416099251122722
LOT_0000_0062,LOT_0000,DIGITAL_IC,0,NONE,14.012605535489902,13.83918562385467,7.806114743471254,15.09963570707664
LOT_0000_0063,LOT_0000,DIGITAL_IC,0,NONE,15.059753607705,13.038077583200513,14.210061332776299,9.59841556934558
LOT_0000_0064,LOT_0000,DIGITAL_IC,0,NONE,15.135311802514646,9.163613262685129,10.53616283517695,16.75969553329157
LOT_0000_0065,LOT_0000,DIGITAL_IC,0,NONE,10.591788802782933,7.125626523617563,9.399297976437282,10.584541684005766
LOT_0000_0066,LOT_0000,DIGITAL_IC,0,NONE,8.297407348700705,6.337583216747388,12.619070013418817,14.770425055809273
LOT_0000_0067,LOT_0000,DIGITAL_IC,0,NONE,8.966147302685155,8.796395363597657,8.815867617676842,9.589640648149237
LOT_0000_0068,LOT_0000,DIGITAL_IC,0,NONE,9.214742335113133,9.721630052550456,11.87883637402689,7.313596061323671
LOT_0000_0069,LOT_0000,DIGITAL_IC,0,NONE,15.637803428401675,11.464722317580161,11.592005449219347,13.243376393276595
LOT_0000_0070,LOT_0000,DIGITAL_IC,0,NONE,14.187514205714635,11.433553461959619,12.782941929678708,10.454171454805358
LOT_0000_0071,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,14.637567749129369,8.912912403147722,43.85936187868371,7.149107288456145
LOT_0000_0072,LOT_0000,DIGITAL_IC,0,NONE,10.48336353646956,9.16337134479092,12.618231505295961,7.452951874337942
LOT_0000_0073,LOT_0000,DIGITAL_IC,0,NONE,9.286039697323563,13.549607801063967,6.379097674961864,7.300286295577578
LOT_0000_0074,LOT_0000,DIGITAL_IC,0,NONE,7.848656085267078,10.906321278771875,14.37148709105518,14.184776250826184
LOT_0000_0075,LOT_0000,DIGITAL_IC,0,NONE,11.4414819979,6.6420598596916625,13.299914949400462,14.64761430149805
LOT_0000_0076,LOT_0000,DIGITAL_IC,0,NONE,6.310867451677622,11.378783725312845,11.257706664644818,8.731171437468191
LOT_0000_0077,LOT_0000,DIGITAL_IC,0,NONE,10.54076099865623,12.723360915448199,10.045139770154606,9.835740371832243
LOT_0000_0078,LOT_0000,DIGITAL_IC,0,NONE,9.401167796940546,11.872066544426605,14.650786835164142,6.327924004086435
LOT_0000_0079,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,15.637875704260782,36.14785716857699,102.25868181629701,208.1562421528813
LOT_0000_0080,LOT_0000,DIGITAL_IC,0,NONE,13.286599512688513,8.396141414339521,9.978496433171694,16.45540829964216
LOT_0000_0081,LOT_0000,DIGITAL_IC,0,NONE,10.638543884360287,11.114228219771757,7.382201766494951,8.273292274601769
LOT_0000_0082,LOT_0000,DIGITAL_IC,0,NONE,6.4482144255968565,13.548314343142268,12.099149431040264,16.49512876587654
LOT_0000_0083,LOT_0000,DIGITAL_IC,0,NONE,10.123268893391737,7.463662886758358,11.224867366762098,10.96205338928425
LOT_0000_0084,LOT_0000,DIGITAL_IC,0,NONE,12.336538182898032,13.839561091875726,12.138069878215921,12.553075823009694
LOT_0000_0085,LOT_0000,DIGITAL_IC,0,NONE,6.657359591045589,13.3176814665122,12.162285812997727,15.732856187553892
LOT_0000_0086,LOT_0000,DIGITAL_IC,0,NONE,9.444621245828463,7.816369390200604,11.214800569144254,10.593180908045564
LOT_0000_0087,LOT_0000,DIGITAL_IC,0,NONE,13.48193524997192,9.851694703426217,15.209539263236323,9.34472981062732
LOT_0000_0088,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,12.589266828109173,41.16011992661403,114.39886132490189,238.14528267642854
LOT_0000_0089,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,8.026576679228945,40.663517130091236,144.24646358065638,218.61925777065588
LOT_0000_0090,LOT_0000,DIGITAL_IC,0,NONE,5.922208513110468,13.70386033610412,11.468555977775303,9.89489311227612
LOT_0000_0091,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,15.464941307147795,8.858582640914403,15.709934970618868,41.747950613454044
LOT_0000_0092,LOT_0000,DIGITAL_IC,0,NONE,13.233636144774014,9.798404596224225,13.269170457174535,12.711078666370767
LOT_0000_0093,LOT_0000,DIGITAL_IC,0,NONE,11.212765489329596,14.436184818579662,6.87349580001849,8.131124351195117
LOT_0000_0094,LOT_0000,DIGITAL_IC,0,NONE,9.11112624868258,9.984408091020368,12.61269090957489,15.42985332951328
LOT_0000_0095,LOT_0000,DIGITAL_IC,0,NONE,15.188877533568979,12.577747997444,6.431502352033322,9.338145668757724
LOT_0000_0096,LOT_0000,DIGITAL_IC,1,OFFSET_SHIFT,40.692115888026066,37.89275500873494,45.43275105598764,43.06902994357423
LOT_0000_0097,LOT_0000,DIGITAL_IC,0,NONE,11.367878462362912,8.257140182670858,15.335025231352912,11.059199453840751
LOT_0000_0098,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,7.7473213750738115,48.26721724128242,146.69678149533505,229.77635743378931
LOT_0000_0099,LOT_0000,DIGITAL_IC,0,NONE,15.021713798037052,6.928912389157007,10.256955244946496,12.112242921560416
LOT_0000_0100,LOT_0000,DIGITAL_IC,0,NONE,6.454596846828473,12.043159697680748,11.139601359902432,11.941996580740883
LOT_0000_0101,LOT_0000,DIGITAL_IC,0,NONE,9.183264428957495,7.460821930583617,13.561357389895205,9.372149201331561
LOT_0000_0102,LOT_0000,DIGITAL_IC,0,NONE,9.580569131345106,14.606194197929467,6.609785468165471,13.740128232994156
LOT_0000_0103,LOT_0000,DIGITAL_IC,0,NONE,13.891997457569094,14.785458533386453,13.124379335743852,8.860697987813136
LOT_0000_0104,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,8.02283851244716,6.04561828153124,44.6642457011229,8.044082312045132
LOT_0000_0105,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,11.309893647950576,10.462670605533965,11.827945262605787,14.276797049277322
LOT_0000_0106,LOT_0000,DIGITAL_IC,0,NONE,7.6272148812759095,8.198690808623025,7.442913705631388,15.761131999955415
LOT_0000_0107,LOT_0000,DIGITAL_IC,0,NONE,11.008415121058148,6.88802720453497,15.769554489051213,15.843164948098096
LOT_0000_0108,LOT_0000,DIGITAL_IC,0,NONE,13.760451419132854,13.425841845703063,11.330098678113531,7.482330333271686
LOT_0000_0109,LOT_0000,DIGITAL_IC,0,NONE,9.276799446785358,12.782814612158933,10.451434201308293,14.834184472632495
LOT_0000_0110,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,11.553717778094656,40.32581434811818,101.34855289732417,159.95612885433658
LOT_0000_0111,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,12.688751583846095,34.41320567141894,84.52832095932926,200.18342877596223
LOT_0000_0112,LOT_0000,DIGITAL_IC,0,NONE,13.895719339638477,10.422088076699653,13.302501353555073,9.357629240752578
LOT_0000_0113,LOT_0000,DIGITAL_IC,0,NONE,13.626149712918032,8.315557686548155,8.37402557450907,10.422700386718223
LOT_0000_0114,LOT_0000,DIGITAL_IC,0,NONE,13.911698250303589,15.341699235851458,13.812177682964881,11.831736671347866
LOT_0000_0115,LOT_0000,DIGITAL_IC,0,NONE,9.914684143042326,11.559201434901665,12.547337763491429,8.823394221772704
LOT_0000_0116,LOT_0000,DIGITAL_IC,0,NONE,8.504826154296964,5.853516836638843,11.739676470252544,8.433934601562248
LOT_0000_0117,LOT_0000,DIGITAL_IC,0,NONE,6.844292578049467,15.737415000582754,15.937353994920763,9.009460598383846
LOT_0000_0118,LOT_0000,DIGITAL_IC,0,NONE,9.602464195669763,15.85988595079786,15.725991837464143,12.744608009724837
LOT_0000_0119,LOT_0000,DIGITAL_IC,0,NONE,11.100546927947871,7.422428260930876,6.86476020743827,6.457842195678836
LOT_0000_0120,LOT_0000,DIGITAL_IC,0,NONE,6.364865386857348,11.76355905915751,12.101882310826742,15.831857073658025
LOT_0000_0121,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,8.968158498830851,42.40461531993704,9.142725783949805,52.39607963941314
LOT_0000_0122,LOT_0000,DIGITAL_IC,0,NONE,14.89151597301544,7.390857439847044,15.777172278806848,9.441446727715087
LOT_0000_0123,LOT_0000,DIGITAL_IC,0,NONE,8.60155431326575,10.630479176916918,15.665861606131362,13.624887811394766
LOT_0000_0124,LOT_0000,DIGITAL_IC,0,NONE,14.514578494861581,6.935169010985459,8.454826416496072,8.551064892476521
LOT_0000_0125,LOT_0000,DIGITAL_IC,0,NONE,13.98460350271305,11.535461795867668,8.813609994387992,15.208867389364318
LOT_0000_0126,LOT_0000,DIGITAL_IC,0,NONE,13.216536431292475,11.747905778855007,13.7204093803694,14.68435495515335
LOT_0000_0127,LOT_0000,DIGITAL_IC,0,NONE,12.845389509597133,9.124019531348825,13.761483318494227,9.502287890235126
LOT_0000_0128,LOT_0000,DIGITAL_IC,0,NONE,14.358458545035027,13.732596488309248,9.00887865195794,12.37107338736965
LOT_0000_0129,LOT_0000,DIGITAL_IC,0,NONE,12.11428548245075,13.545642731363824,13.09998842146362,15.169300054928778
LOT_0000_0130,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,11.908907565264286,36.68073157957997,107.12649664434198,228.04790464694852
LOT_0000_0131,LOT_0000,DIGITAL_IC,0,NONE,5.927802259238853,13.212495976455873,9.821881647714385,9.146248083987
LOT_0000_0132,LOT_0000,DIGITAL_IC,0,NONE,12.355527979399227,9.018338436333897,12.12144639261352,16.416144381597597
LOT_0000_0133,LOT_0000,DIGITAL_IC,0,NONE,6.597479204234871,15.384801224693122,14.074521282441491,10.316491922027641
LOT_0000_0134,LOT_0000,DIGITAL_IC,0,NONE,15.138367606733043,13.057879979843968,12.43862882251793,9.234099498365667
LOT_0000_0135,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,9.092681847109048,7.760350245175852,13.568032145227406,7.220081411344282
LOT_0000_0136,LOT_0000,DIGITAL_IC,0,NONE,14.190924780173905,9.643957071020546,16.01208326501182,13.50679190797178
LOT_0000_0137,LOT_0000,DIGITAL_IC,0,NONE,14.346092880778443,11.876012292785026,8.103187047221398,7.908814431887842
LOT_0000_0138,LOT_0000,DIGITAL_IC,0,NONE,15.584870074082671,13.075855299789051,7.108597002882242,13.462957076592549
LOT_0000_0139,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,15.611549020845008,36.54258256443203,92.84821109138379,241.4420619338332
LOT_0000_0140,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,8.644212222689474,11.483019955413614,50.25532563514175,16.567542904533386
LOT_0000_0141,LOT_0000,DIGITAL_IC,0,NONE,9.925715717662564,6.9401584525929785,13.593628890991729,8.584548705109379
LOT_0000_0142,LOT_0000,DIGITAL_IC,0,NONE,5.88973729653434,8.709815097175607,13.058749086971874,13.198377664881821
LOT_0000_0143,LOT_0000,DIGITAL_IC,0,NONE,10.61026792632167,11.019332076154095,8.016987785672738,10.141359701496668
LOT_0000_0144,LOT_0000,DIGITAL_IC,0,NONE,11.386863267862463,7.073701823700814,14.657929927204279,16.593064927385143
LOT_0000_0145,LOT_0000,DIGITAL_IC,0,NONE,10.646612577056137,6.894542522267194,6.483746626428369,7.493877787311197
LOT_0000_0146,LOT_0000,DIGITAL_IC,0,NONE,8.04301804813137,15.367739748566212,12.416537009667415,14.261761078317386
LOT_0000_0147,LOT_0000,DIGITAL_IC,0,NONE,11.097523401488726,12.475846650671023,7.081620927453347,12.991962295837636
LOT_0000_0148,LOT_0000,DIGITAL_IC,0,NONE,10.088947238611997,11.705549789345001,16.20098588701806,11.004422601881457
LOT_0000_0149,LOT_0000,DIGITAL_IC,1,OFFSET_SHIFT,42.951767340870624,41.8171955341265,42.14239271321922,43.642570853272375
LOT_0000_0150,LOT_0000,DIGITAL_IC,0,NONE,6.618660340504996,10.285312370871026,12.655544336504901,15.300644099415416
LOT_0000_0151,LOT_0000,DIGITAL_IC,0,NONE,15.20495918327784,8.310154065841768,11.878858237252226,11.815621549821781
LOT_0000_0152,LOT_0000,DIGITAL_IC,0,NONE,7.337613186268438,12.689270345585477,14.021155590366003,7.396381723380781
LOT_0000_0153,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,10.725424221409359,36.2626727868792,106.26963402944533,155.71617047874653
LOT_0000_0154,LOT_0000,DIGITAL_IC,0,NONE,14.691955348461637,7.542672112308793,6.772480863268861,16.101215343200344
LOT_0000_0155,LOT_0000,DIGITAL_IC,1,OFFSET_SHIFT,42.612047512261185,38.58668926403756,36.98323935528168,37.37615211387933
LOT_0000_0156,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,12.24597696581866,11.215957446594688,11.332585459367664,12.937831361371328
LOT_0000_0157,LOT_0000,DIGITAL_IC,0,NONE,8.74877739106278,13.70841211662589,14.854741546222613,10.404900050744223
LOT_0000_0158,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,14.550642608112474,11.544334343510556,11.857647838660903,33.27909863135412
LOT_0000_0159,LOT_0000,DIGITAL_IC,0,NONE,14.552996932675404,13.438639117489165,13.323202301300606,7.779795217591742
LOT_0000_0160,LOT_0000,DIGITAL_IC,0,NONE,15.138574586297132,13.818127284518805,6.276336923088332,14.890286810137138
LOT_0000_0161,LOT_0000,DIGITAL_IC,0,NONE,8.861440218056353,10.395473556054846,11.830498636442298,16.450886514184344
LOT_0000_0162,LOT_0000,DIGITAL_IC,0,NONE,10.175699814423464,11.585967310120672,8.439347247448856,7.274972533781332
LOT_0000_0163,LOT_0000,DIGITAL_IC,0,NONE,7.04762684045735,13.48007785650028,10.55287508097827,13.530533139845693
LOT_0000_0164,LOT_0000,DIGITAL_IC,0,NONE,10.729285016086425,8.779128834499069,16.578785653326683,14.506020126035951
LOT_0000_0165,LOT_0000,DIGITAL_IC,0,NONE,11.19388637859685,14.524154611148235,11.378241129805923,8.77736639314862
LOT_0000_0166,LOT_0000,DIGITAL_IC,0,NONE,6.241110413005801,7.596108755774374,8.712308805682158,10.341362595385315
LOT_0000_0167,LOT_0000,DIGITAL_IC,0,NONE,14.61410450530039,10.628047970167549,7.766766094420874,12.145749838686932
LOT_0000_0168,LOT_0000,DIGITAL_IC,0,NONE,8.679924272189776,15.191184819265885,13.472823285802559,9.259221848238667
LOT_0000_0169,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,14.370453961280356,36.90343241480889,140.03232251910717,235.70070541888632
LOT_0000_0170,LOT_0000,DIGITAL_IC,0,NONE,9.781959671102227,13.90744336761192,14.008765646124195,10.471083083041096
LOT_0000_0171,LOT_0000,DIGITAL_IC,0,NONE,6.207549449943523,10.256285732134607,11.168681986810586,6.394324196497202
LOT_0000_0172,LOT_0000,DIGITAL_IC,0,NONE,7.7532834318909565,9.207057051759625,12.533958962136312,8.17643469175353
LOT_0000_0173,LOT_0000,DIGITAL_IC,0,NONE,11.984222006185504,14.299002931192748,15.336245972344612,8.2187685764212
LOT_0000_0174,LOT_0000,DIGITAL_IC,0,NONE,11.746663006116098,6.579374721277734,14.430947508699946,7.507710493634162
LOT_0000_0175,LOT_0000,DIGITAL_IC,0,NONE,6.273563581820473,9.767987895004335,9.128879645184416,8.617458800718047
LOT_0000_0176,LOT_0000,DIGITAL_IC,0,NONE,7.346867947378939,6.43467982265931,15.384456322491909,10.646429013589662
LOT_0000_0177,LOT_0000,DIGITAL_IC,0,NONE,9.571938329648543,11.979365769302563,14.547651838283818,12.24555221692798
LOT_0000_0178,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,7.478807989593805,41.855783395963165,124.80291165268633,190.55515981849922
LOT_0000_0179,LOT_0000,DIGITAL_IC,0,NONE,6.2263713982536135,11.68201608399783,7.772957118492343,11.502489982052154
LOT_0000_0180,LOT_0000,DIGITAL_IC,0,NONE,13.345747015195476,14.496564594805013,14.689518808540289,13.207033255008628
LOT_0000_0181,LOT_0000,DIGITAL_IC,1,INTERMITTENT_JUMP,10.07657541862012,15.485007843887042,16.024662844180277,43.579165830003376
LOT_0000_0182,LOT_0000,DIGITAL_IC,0,NONE,10.177064200831147,14.488266049474591,13.352185014410624,9.53142553712736
LOT_0000_0183,LOT_0000,DIGITAL_IC,0,NONE,10.877151827193838,10.530389812326277,9.454146496936913,16.48534306568385
LOT_0000_0184,LOT_0000,DIGITAL_IC,0,NONE,8.245261819156399,11.010787121966253,12.979715002534741,14.021215929578387
LOT_0000_0185,LOT_0000,DIGITAL_IC,0,NONE,10.678419765819546,13.568522040204273,15.031199904001278,12.59287209588872
LOT_0000_0186,LOT_0000,DIGITAL_IC,0,NONE,7.036911450010348,8.09467577794711,7.941176546637679,13.654986192742788
LOT_0000_0187,LOT_0000,DIGITAL_IC,0,NONE,8.492790910648967,8.979972765885655,8.056091480985721,16.548877280553064
LOT_0000_0188,LOT_0000,DIGITAL_IC,0,NONE,7.138498477726854,10.202123260242521,9.308076277597642,14.655699239750627
LOT_0000_0189,LOT_0000,DIGITAL_IC,0,NONE,6.069269644377745,8.584426714395855,12.602070589620954,10.916145611800598
LOT_0000_0190,LOT_0000,DIGITAL_IC,0,NONE,10.158915560063575,13.826791973507344,12.897943883553522,14.384916378925936
LOT_0000_0191,LOT_0000,DIGITAL_IC,0,NONE,8.596366332668998,9.565445330097699,8.784420999054475,13.340131848023521
LOT_0000_0192,LOT_0000,DIGITAL_IC,0,NONE,6.049440381115055,15.37496270040416,9.024025089993081,10.151482301147734
LOT_0000_0193,LOT_0000,DIGITAL_IC,0,NONE,6.958937081265748,6.010152615693034,10.702363871066694,13.893967901160641
LOT_0000_0194,LOT_0000,DIGITAL_IC,0,NONE,15.634910731541918,8.391415645252708,11.54198259201554,12.775337679361426
LOT_0000_0195,LOT_0000,DIGITAL_IC,0,NONE,7.098088751735224,14.050355828285925,10.223126885030789,15.69116705829252
LOT_0000_0196,LOT_0000,DIGITAL_IC,0,NONE,10.881012130529353,9.755151075899803,11.582257056474933,10.75645333786824
LOT_0000_0197,LOT_0000,DIGITAL_IC,0,NONE,9.21792751178833,11.521848953168007,8.04461339953246,12.687176233470142
LOT_0000_0198,LOT_0000,DIGITAL_IC,0,NONE,10.721028432241006,12.40672600573774,6.862168920723726,12.489304125993305
LOT_0000_0199,LOT_0000,DIGITAL_IC,0,NONE,7.859450983336122,8.845571191886938,15.968438722744246,13.363519005668458
LOT_0000_0200,LOT_0000,DIGITAL_IC,0,NONE,6.824631914186419,7.241686772718714,9.517517866460677,10.676799021270025
LOT_0000_0201,LOT_0000,DIGITAL_IC,0,NONE,7.218651109025758,6.618048051921623,7.749007097971761,7.604796801929062
LOT_0000_0202,LOT_0000,DIGITAL_IC,0,NONE,8.098767729179176,8.10027841415117,16.671376169232722,7.388687443313849
LOT_0000_0203,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,6.708889601175484,46.26852604891676,118.80615143644035,166.616596122962
LOT_0000_0204,LOT_0000,DIGITAL_IC,0,NONE,15.053967091588937,11.353982502735454,7.391313924240343,8.516169439161171
LOT_0000_0205,LOT_0000,DIGITAL_IC,0,NONE,13.728441616308556,12.539762026302348,11.366783347477547,11.800441260569736
LOT_0000_0206,LOT_0000,DIGITAL_IC,1,EXCESSIVE_DRIFT,8.901586388449777,30.617128379734915,99.95477307620851,223.23255949494526
LOT_0000_0207,LOT_0000,DIGITAL_IC,0,NONE,10.254472051562184,8.9225877331463,14.69346162107902,8.528014001824452
