component_id,lot_id,family,is_defective,mechanism,value_0h,value_24h,value_96h,value_168h
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0010,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.541612364787579,9.27842319816241,9.41525597360365,17.885220021246383
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0011,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.588785158121503,10.91720790817032,14.22294694157424,11.038163409761951
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0012,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.753820862742304,7.08068332561298,12.48053786520976,16.04577023635691
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0013,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.822210808804786,9.344915168073333,11.109606251372046,12.160135063783972
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0014,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.763474651014654,14.405901358321271,11.462037197864275,12.305215930462873
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0015,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.116348106699019,9.95953024417389,12.57865006189171,18.20337739196643
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0016,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,10.09004753118972,9.717311476670725,13.506834798996195,10.638502838746744
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0017,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.793389122547072,12.950365107011303,9.599754273666369,17.962532518536676
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0018,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.98967457551748,12.37118780613865,10.328524967632404,14.914801005644556
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0019,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,5.146553598372072,5.571117472477325,18.03356700292004,13.498418347201511
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0020,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.561787179707215,14.890164374757681,17.875374978850402,15.887350397966928
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0021,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.697019672096342,7.638669284489449,15.002201794269984,11.466869234985355
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0022,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.559370963590005,14.413906688906161,11.444446440820784,13.762181316969288
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0023,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.241635668505193,14.33633147702589,12.088826224426532,13.185865383556216
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0024,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.123511184180039,8.189989941090408,17.530872128108676,18.40896803846603
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0025,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.534948128061009,12.542408421182355,14.465668639000787,14.89441717668433
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0026,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.377124750849411,13.805083018771573,15.31757455916013,9.753079095229348
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0027,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.263432392838826,11.960332350388802,14.35773807633941,16.198969967632934
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0028,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.230721439153276,14.113595152436423,8.617713199579752,11.192617531120446
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0029,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.801958187869662,5.865310948088018,14.071142886125992,14.33312500637329
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0030,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.457196921910134,8.786489504779514,18.2125217769119,18.000664160170896
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0031,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.317712990314254,9.349726419727068,17.376062697787358,10.563728534008265
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0032,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.542058038457313,7.4840453900767105,11.714689501716451,18.47002456761877
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0033,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.31061744883324,8.268550347865057,11.373962226625334,16.570193772908492
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0034,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.444070474450646,8.830275186355225,13.44276422799964,12.188685955581294
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0035,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.888050419815904,10.079753437174967,12.98512237688368,10.656911841267153
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0036,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.000943673823194,5.668824005425339,11.067411499825297,8.912437255859722
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0037,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.167141443547811,14.615146811927355,17.059938705692325,15.063423039196724
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0038,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.213208498433668,7.741348582095268,16.623783603990848,13.930670148952723
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0039,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,10.057898910977675,5.7661488937390954,12.446742396727105,10.361829880875405
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0040,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.591518139324313,9.49623289219243,11.721122953546237,19.506089739099014
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0041,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.249274900953768,11.796570728511599,13.739681913293056,12.917838058179784
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0042,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.784335822847318,11.423330844218441,16.033972301814888,12.002447672120912
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0043,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,12.080590809302521,9.610389247897025,18.696882414386998,9.200876483857995
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0044,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.874773048404993,10.015770512367382,10.628762794871339,13.220239983107614
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0045,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.243053956863239,8.67945649666798,9.57173062747344,12.339984616489131
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0046,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.224755736809032,13.469332791990572,16.965308258658016,10.865326159932861
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0047,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,4.993353231558051,8.232758389168604,11.060973725362846,17.72939807174766
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0048,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.244215280837109,11.191767331029128,17.32619366433696,11.513276182046944
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0049,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.177084064362301,13.52526806014626,17.627002048947915,19.082564930340663
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0050,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.7013242994846305,14.993138310385786,13.26718519759817,9.828406162086443
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0051,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.312014122265045,8.091706530721106,17.509368409313684,17.767138046578253
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0052,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,10.526195365728254,7.518828969389111,11.250673110799344,19.357096810919753
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0053,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.485290863886796,13.944397187319847,9.824970166891458,18.265261804012134
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0054,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.151941393050524,5.516411816492723,11.73144661575621,12.636731773395251
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0055,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.721123506471926,10.320311011196246,15.477092833749245,19.122176496930706
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0056,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.34818753824077,7.712441810674066,17.0901035325924,10.80981599749025
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0057,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.085378533078,7.869380482181609,17.99851174181445,17.762546943045347
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0058,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,12.7204606924356,13.458043529103502,17.754182686448576,10.737969295995123
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0059,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.472883083157264,14.473227974990737,18.58186857667466,13.87146239398086
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0060,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.252893208967261,9.870013169143661,9.319686643796201,13.17453593262589
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0061,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.662992879825855,13.72095835819331,10.653657397162071,18.77565816271275
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0062,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.680917937822363,7.3975460925981364,8.902552219480945,15.563255969029631
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0063,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.93291505070283,14.580857562128667,10.216543126263366,18.141804477104074
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0064,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.034053135089712,6.545240178814981,14.893090427578715,16.166123882339033
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0065,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.935988990796116,11.648682506263038,12.615208615637075,18.28490136729076
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0066,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.700994056093398,13.950968053734796,14.849531565075607,12.657857112080146
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0067,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.747971006006235,12.0701542100523,15.844968869645022,14.639446181000643
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0068,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.900634400758749,13.289227127935245,10.973151355434766,19.08063949663017
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0069,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.673033165147205,12.506474295812648,13.613688791881822,15.391024478352088
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0070,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.01580335561168,14.617576339218113,17.35416461594267,15.438731173050385
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0071,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,12.857324810651303,11.32175040832389,17.10052584255434,18.34638485279043
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0072,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.008562566427651,10.648793516689768,10.103918210323945,13.720060490227198
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0073,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.6437611270055,12.922270653337565,14.466009259995067,15.20008627203057
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0074,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.018152362359077,6.242183187515414,16.794276586163438,16.432166609196766
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0075,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.059801065158343,11.582753197642685,14.087730385433238,19.16267340744891
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0076,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,12.201481421658896,6.416415341396499,14.948377803153281,16.94449242932922
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0077,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,12.96611349917986,7.130533837259229,12.875586165446446,13.363378488589367
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0078,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.294637912001916,8.072260631046131,15.118435540641595,14.628382459685971
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0079,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,7.672554400652757,12.755728075080345,12.977130420216815,10.792744841581689
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0080,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,5.2826506419297905,9.245194871774178,11.61564864045615,17.9729863529805
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0081,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.652912860358398,13.81990633463095,11.488538301705605,15.137880822405792
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0082,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.2797057959918,14.493326683105037,9.23788420776234,15.358192559210652
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0083,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.943601324954507,9.116606306106055,17.474395982304713,12.99051123635977
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0084,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.981811025181824,10.153374413851372,9.579212444396287,17.41913048987434
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0085,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,8.615773980196627,9.281025533346671,10.014972773769898,17.215963051156727
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0086,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.557203824581228,5.633718834092798,18.978331638051518,18.001493201845292
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0087,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.573467457679504,13.192555812732074,15.583336771055157,14.112805591859999
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0088,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,9.327490833025243,13.055435389131723,18.434456264506515,11.277726221723158
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0089,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.24032278463868,9.798265319678373,18.52936704832782,13.043343059797794
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0090,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.761211812556889,10.868740371304119,15.031564395844251,17.374572692232878
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0091,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,11.84054508520605,8.385856470156625,10.118137609148832,15.260544992866523
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0092,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.70806567615317,12.81802971086623,10.146101348276881,10.210266466417714
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0093,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.884107969784485,14.394188580285673,13.896151763447117,11.810832385272445
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0094,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.803027282610728,9.422742359083825,11.371067577785965,15.33447266138654
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0095,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.493618327940835,6.276339318936063,10.057319277899182,10.824924868942013
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0096,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,14.228368424053823,7.0446756276676785,15.291814859705363,16.814451182317022
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0097,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.600821330986797,9.822717603533574,17.91448531651043,11.427117489768849
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0098,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,6.162954270895192,6.932620791608423,19.161110356261283,12.229722372668608
STRESS_DELAYED_STEP_0.1_DIGITAL_IC_0099,STRESS_DELAYED_STEP_0.1_DIGITAL_IC,DIGITAL_IC,1,DELAYED_STEP,13.250935331643605,13.808861999380339,18.066124575606842,17.81287705641817
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0000,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,12.533516967218317,20.92833609543862,26.446416119969644,17.187131484034644
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0001,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,16.537701922188834,10.23882292866204,18.75541494120515,16.35534899378862
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0002,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,15.702321213826892,12.417418851025609,22.99023216032434,26.514388024337386
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0003,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,20.296019583318785,12.734142668564477,27.277825128658296,25.244932058519463
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0004,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,17.65230695309741,12.008864531337592,24.32167677528501,20.419081561339954
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0005,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,19.196571740841502,14.8770018228018,17.837206736130508,29.51488287845219
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0006,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,17.37658315478426,18.31388973358445,23.44848172652328,21.692360744083825
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0007,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,20.037368680557126,17.687237017687917,17.056038069194845,22.611828083549707
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0008,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,18.721119414258855,12.711349577631369,13.913941024873248,24.064454108114653
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0009,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,11.561402287101213,20.190772436389377,16.87817351108741,25.394228805891306
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0010,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,9.301367210862548,10.853314574445232,14.864463592648386,28.229355233048228
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0011,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,10.867822676421051,9.981866079332647,27.917826582868557,16.768932400581956
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0012,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,12.942051370716094,15.737557529108244,24.672289708195084,17.79266842288093
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0013,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,14.401908462009812,18.617876307084135,24.012811878144,19.113426697767395
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0014,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,8.10852095191803,12.031866914521093,23.092061359028452,19.396083673604526
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0015,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,9.221696600644982,14.47661100738717,24.542870651758626,27.46575751663972
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0016,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,12.500516456480645,8.68251293362477,28.999225668428892,15.761544457165066
STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC_0017,STRESS_DELAYED_STEP_0.1_MIXED_SIGNAL_IC,MIXED_SIGNAL_IC,1,DELAYED_STEP,19.28136536009073,19.332026541110967,18.10195095963731,21.610141502007092
